user1,user2,similarity,match_prob,match,artificial intelligence_1,artificial intelligence_2,machine learning_1,machine learning_2,data science_1,data science_2,hackathon_1,hackathon_2,full stack development_1,full stack development_2,fintech_1,fintech_2,ui/ux design_1,ui/ux design_2,cybersecurity_1,cybersecurity_2,web development_1,web development_2,app development_1,app development_2,cloud computing_1,cloud computing_2,deep learning_1,deep learning_2,robotics_1,robotics_2,research_1,research_2,blockchain_1,blockchain_2,entrepreneurship_1,entrepreneurship_2,vibecoding_1,vibecoding_2,collaboration_1,collaboration_2,trading_1,trading_2,product management_1,product management_2
User52,User104,0.35957325998039574,0.3675921599148294,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7
User62,User95,0.4459764877482998,0.49396502471392595,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,1,0,0,8,2,0
User52,User81,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,5,0,0,0,0,8,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
User12,User179,0.0,0.06297335605699649,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,0,0
User39,User53,0.0,0.06297335605699649,0,0,10,0,0,0,10,4,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
User89,User151,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,10,0,0,0,6,0,8,0,0,0,0,0
User83,User92,0.0,0.06297335605699649,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0
User142,User160,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,9,0,0
User84,User188,0.05939138709164986,0.08757169546073071,0,8,0,0,0,0,0,0,0,4,0,0,9,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
User82,User136,0.19509293895985896,0.17807528891046479,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,8,0,0,0,0,0,7
User158,User197,0.2860336980954324,0.27213886516668756,0,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,8,0,0,0,0
User156,User164,0.8359140076371451,0.9101513278824892,1,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,6,0,0,0,0
User76,User103,0.0,0.06297335605699649,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,7,0,0,0,0,0
User62,User179,0.0,0.06297335605699649,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,1,0,0,0,2,0
User104,User183,0.40618119722996154,0.43464780864466845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,7,5
User109,User167,0.0,0.06297335605699649,0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,5,0
User109,User138,0.1312498718263596,0.12870016434631606,0,0,0,0,4,0,0,2,5,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
User72,User172,0.04215246297713919,0.07965196271259099,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,0
User47,User60,0.3973597071195131,0.42168947638325066,0,0,0,9,5,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0
User78,User111,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,0,0,0,0,9,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0
User50,User180,0.4994446765244159,0.5736277948476418,1,0,0,10,0,10,10,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0
User17,User165,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,8,0,0,0,6
User50,User59,0.0,0.06297335605699649,0,0,0,10,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8
User58,User63,0.6097013950210626,0.7227629476170936,1,0,0,0,9,0,0,5,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0
User141,User155,0.0,0.06297335605699649,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,1,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0
User179,User200,0.42228920584667207,0.45852929935717607,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,2
User38,User59,0.0,0.06297335605699649,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,8
User124,User133,0.30137159423673227,0.29074460704986055,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,9,0,7,0,0,0,0,0
User63,User126,0.0,0.06297335605699649,0,0,0,9,0,0,0,0,2,6,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
User153,User168,0.0,0.06297335605699649,0,0,0,0,10,0,0,1,0,0,6,0,0,0,0,0,0,7,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
User129,User175,0.20012710519236623,0.18253929508624434,0,0,0,0,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,7,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
User129,User168,0.0,0.06297335605699649,0,0,0,0,10,0,0,0,0,0,6,9,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
User21,User190,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0
User93,User123,0.21493920170157288,0.196176525815172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,9,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6
User82,User118,0.0,0.06297335605699649,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,0,5,0,2,0,0,0,0,0,0,0
User77,User158,0.0,0.06297335605699649,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,5,0
User56,User175,0.04717041106025189,0.08188720261345916,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,6,0,0,0,0,0,0,10,0,0,0,0,0,9,0,0,0,0,0
User63,User194,0.22024615250538912,0.20124630352270936,0,0,10,9,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,10,4,0,0,0,0
User76,User183,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,5
User153,User154,0.0,0.06297335605699649,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,9,0,0,0,0,0,0,9,0,4,0,0,0,0,0,1,0,0,0,0
User33,User102,0.0,0.06297335605699649,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0
User87,User127,0.0,0.06297335605699649,0,0,0,0,0,0,0,3,0,0,0,0,8,0,5,8,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10,0,0
User44,User63,0.0,0.06297335605699649,0,8,0,0,9,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,0,0,5,0
User105,User196,0.0,0.06297335605699649,0,6,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
User15,User20,0.0,0.06297335605699649,0,0,0,5,0,0,0,0,7,0,10,0,2,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
User56,User112,0.0,0.06297335605699649,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,10,0,0,0,0,0,9,0,0,9,0,0
User2,User189,0.0,0.06297335605699649,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,5
User103,User137,0.0,0.06297335605699649,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,8,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0
User141,User168,0.4381920683746824,0.48229550740868843,0,0,0,5,10,0,0,0,0,0,6,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
User11,User151,0.42637671307105335,0.46462427508305654,0,0,0,0,0,0,0,8,7,0,0,0,8,0,0,5,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
User10,User157,0.0,0.06297335605699649,0,0,5,2,0,5,0,0,0,0,0,0,1,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
User69,User149,0.31233800142232443,0.3044974444063098,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0
User98,User124,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,10,0,0,0,0,6,0,9,0,7,0,0,0,0
User126,User183,0.0,0.06297335605699649,0,0,0,0,0,0,0,2,0,0,0,0,0,9,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
User117,User153,0.301127498025476,0.2904426859619124,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,8,7,0,0,0,9,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
User34,User137,0.0,0.06297335605699649,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0
User144,User167,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,7,0,0,0,8,0,0,0,0,0,3,0,0,0,0,8,0,0,0
User34,User83,0.09632962596836682,0.10697472960002666,0,0,0,9,0,2,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
User153,User179,0.2345351477255273,0.21538109854770202,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,5,0,0,9,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
User193,User198,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,7,2,0,0,0
User6,User56,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,1,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,9,0,0,0,0
User17,User24,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,9
User85,User156,0.0,0.06297335605699649,0,0,0,0,0,10,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,7,0
User117,User185,0.2073234711903743,0.18907080455810127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,8,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5
User8,User130,0.7330609290928632,0.8453211489853746,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0
User143,User162,0.2018525868073155,0.18408922003053746,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,3,0,1,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
User2,User155,0.0,0.06297335605699649,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,4,0,0,7,0,0,0,0,0
User43,User160,0.57457811891717,0.6786268945421227,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,8,0,0,0,0,0,9,1,0
User84,User183,0.0,0.06297335605699649,0,8,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
User8,User172,0.0,0.06297335605699649,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,7,0,0,10,0,0,0,2,0,0,0,0
User126,User151,0.1083417402783862,0.11405747822912453,0,0,0,0,0,0,0,2,7,0,0,0,8,9,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
User11,User179,0.0,0.06297335605699649,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
User17,User96,0.0,0.06297335605699649,0,0,0,0,7,0,0,0,0,4,0,0,0,0,10,0,0,9,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0
User57,User94,0.0,0.06297335605699649,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
User148,User178,0.0,0.06297335605699649,0,3,0,9,0,0,0,0,0,0,5,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
User45,User124,0.636632707940204,0.7539509205227026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,6,0,9,4,7,0,0,0,0
User72,User140,0.1885115452718528,0.17236887828915798,0,3,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0
User102,User195,0.7853897988345001,0.8820864973011205,1,3,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0
User162,User187,0.0,0.06297335605699649,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,9,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0
User7,User166,0.056313829183370835,0.0861074535006029,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0
User142,User195,0.0,0.06297335605699649,0,0,0,0,0,0,7,0,0,0,0,0,0,9,0,7,0,2,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
User60,User180,0.09100315103865801,0.10395979052803433,0,0,0,5,0,1,10,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
User144,User189,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,5
User131,User176,0.0,0.06297335605699649,0,8,0,0,0,0,0,5,0,0,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0
User125,User137,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,0,0,0,10,5,0,0,0,0,0,0,0,0,10,0,0
User48,User125,0.0,0.06297335605699649,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0
User63,User142,0.0,0.06297335605699649,0,0,0,9,0,0,0,0,0,6,0,0,0,0,9,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
User11,User152,0.42098784926737404,0.45659133045275724,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0
User8,User159,0.0,0.06297335605699649,0,0,0,2,0,0,0,0,5,0,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,0,0
User79,User158,0.1509444709505754,0.14254228488280904,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,10,2,0,0,0,0,0,0,0,4,0,0,0,0
User110,User134,0.0,0.06297335605699649,0,7,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
User78,User164,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,5,0,0,6,0,0,0,0,0,6,0,0,0,0
User65,User73,0.27509212216215073,0.25933125484474,0,0,0,4,7,0,0,0,6,0,0,0,0,6,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
User12,User180,0.28196295074009653,0.26732789446465205,0,0,0,0,0,0,10,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0
User103,User175,0.3038650988351758,0.2938393841900621,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
User29,User169,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,3,9,0,0,0,0,0
User5,User196,0.0,0.06297335605699649,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,2
User72,User97,0.2062994906163849,0.1881306047323992,0,3,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
User96,User192,0.0,0.06297335605699649,0,0,2,7,0,0,0,0,0,0,0,0,0,10,0,0,0,0,8,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0
User37,User105,0.0,0.06297335605699649,0,0,6,0,0,0,9,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0
User85,User110,0.0,0.06297335605699649,0,0,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,7,0
User108,User191,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,7,5,0,0,0
User84,User108,0.07968190728895957,0.09780027279409644,0,8,0,0,0,0,0,0,0,4,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0
User45,User150,0.385694607919935,0.4047209782931286,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,5,6,0,0,4,0,0,0,0,0
User36,User82,0.4998979904100371,0.5742928874459201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,2,0,0,4,0,8,0
User34,User84,0.0,0.06297335605699649,0,0,8,9,0,2,0,0,0,0,4,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
User100,User164,0.0,0.06297335605699649,0,7,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0
User187,User196,0.0,0.06297335605699649,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
User87,User159,0.10560761889293946,0.11241027303608048,0,0,0,0,0,0,0,3,5,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,0,0,0,0
User122,User177,0.1619823647168121,0.15083002758323097,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,2,7
User9,User150,0.4142374440298941,0.4465610477877545,0,0,0,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0
User117,User123,0.24252421240074626,0.223592081096205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,8,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,6
User139,User166,0.10156734322380509,0.11001421160398654,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,3,0
User99,User113,0.0,0.06297335605699649,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,8,0
User49,User125,0.0,0.06297335605699649,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,5,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
User148,User166,0.0,0.06297335605699649,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0
User19,User59,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,8,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8
User13,User72,0.0,0.06297335605699649,0,0,3,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0
User82,User86,0.4772135722318334,0.5407299074487395,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,3,2,0,0,0,0,0,0,1
User24,User46,0.0,0.06297335605699649,0,0,0,0,6,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,9,0
User84,User168,0.2253744679276044,0.20623794009494348,0,8,0,0,10,0,0,0,0,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
User148,User171,0.0,0.06297335605699649,0,3,0,9,0,0,7,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6
User145,User178,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,8,0,9,0,0,0,0,0,9,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
User45,User46,0.09176629354822471,0.1043870948642252,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,4,1,0,0,0,0
User69,User80,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,1,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,5,0,0,0,0
User94,User176,0.8230867363607807,0.9036557197584256,1,0,0,0,0,0,0,0,0,7,7,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0
User12,User29,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,9,2,0,0,0
User62,User169,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,3,1,0,0,0,2,0
User52,User136,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,7
User99,User149,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,8,0
User68,User177,0.059353714149646894,0.08755363608191888,0,0,0,0,0,0,10,8,0,0,0,1,10,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
User30,User112,0.0,0.06297335605699649,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,9,9,0
User25,User74,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,10,0,0,0,0,6,0
